#Digilent WaveForms Data Logger
#Device Name: Discovery2
#Serial Number: SN:210321B3D90F
#Date Time: 2025-12-16 11:52:12.637

Time (s),C1 (V)
0,0.1104111843913281
0.1,0.1144174416497123
0.2,0.1177559893650325
0.3,0.1207606823088207
0.4,0.1200929727657566
0.5,0.1177559893650325
0.6000000000000001,0.1184236989080966
0.7000000000000001,0.1187575536796286
0.8,0.1247669395672049
0.9,0.1224299561664808
1,0.1187575536796286
1.1,0.1224299561664808
1.2,0.1170882798219685
1.3,0.1184236989080966
1.4,0.1227638109380128
1.5,0.1237653752526088
1.6,0.1177559893650325
1.7,0.1187575536796286
1.8,0.1160867155073724
1.9,0.1170882798219685
2,0.1154190059643084
2.1,0.1154190059643084
2.2,0.1164205702789044
2.3,0.1167544250504365
2.4,0.1254346491102689
2.5,0.1174221345935005
2.6,0.1160867155073724
2.7,0.1177559893650325
2.8,0.1184236989080966
2.9,0.1210945370803527
3,0.1227638109380128
3.1,0.1200929727657566
3.2,0.1164205702789044
3.3,0.1170882798219685
3.4,0.1154190059643084
3.5,0.1157528607358404
3.6,0.1157528607358404
3.7,0.1144174416497123
3.8,0.1144174416497123
3.9,0.1150851511927764
4,0.1150851511927764
4.100000000000001,0.1154190059643084
4.2,0.1160867155073724
4.3,0.1154190059643084
4.4,0.1180898441365645
4.5,0.1187575536796286
4.600000000000001,0.1167544250504365
4.7,0.1170882798219685
4.800000000000001,0.1197591179942246
4.9,0.1170882798219685
5,0.1150851511927764
5.100000000000001,0.1147512964212443
5.2,0.1177559893650325
5.300000000000001,0.1180898441365645
5.4,0.1190914084511606
5.5,0.1167544250504365
5.600000000000001,0.1144174416497123
5.7,0.1167544250504365
5.800000000000001,0.1157528607358404
5.9,0.1124143130205202
6,0.1114127487059242
6.100000000000001,0.1110788939343921
6.2,0.1134158773351163
6.300000000000001,0.1137497321066483
6.4,0.1134158773351163
6.5,0.1120804582489882
6.600000000000001,0.1114127487059242
6.7,0.1074064914475399
6.800000000000001,0.108741910533668
6.9,0.1100773296197961
7,0.109409620076732
7.100000000000001,0.108074200990604
7.2,0.1064049271329439
7.300000000000001,0.108074200990604
7.4,0.1097434748482641
7.5,0.1060710723614119
7.600000000000001,0.1104111843913281
7.7,0.1097434748482641
7.800000000000001,0.1120804582489882
7.9,0.1120804582489882
8,0.1120804582489882
8.1,0.1124143130205202
8.200000000000001,0.1130820225635843
8.300000000000001,0.1130820225635843
8.4,0.1140835868781803
8.5,0.1074064914475399
8.6,0.109409620076732
8.700000000000001,0.1150851511927764
8.800000000000001,0.1070726366760079
8.9,0.1064049271329439
9,0.1067387819044759
9.1,0.1054033628183478
9.200000000000001,0.1067387819044759
9.300000000000001,0.1074064914475399
9.4,0.1060710723614119
9.5,0.1074064914475399
9.600000000000001,0.1117466034774562
9.700000000000001,0.1124143130205202
9.800000000000001,0.1107450391628601
9.9,0.1100773296197961
10,0.1100773296197961
