#Digilent WaveForms Data Logger
#Device Name: Discovery2
#Serial Number: SN:210321B3D90F
#Date Time: 2025-12-11 13:52:06.040

Time (s),C1 (V)
0,-0.04883754162944484
0.1,-0.0481698320863808
0.2,-0.04783597731484878
0.3,-0.05150837980170099
0.4,-0.04950525117250888
0.5,-0.04950525117250888
0.6000000000000001,-0.04616670345718869
0.7000000000000001,-0.04883754162944484
0.8,-0.04850368685791282
0.9,-0.05017296071557292
1,-0.04950525117250888
1.1,-0.04850368685791282
1.2,-0.04783597731484878
1.3,-0.04583284868565667
1.4,-0.0481698320863808
1.5,-0.04583284868565667
1.6,-0.0444974295995286
1.7,-0.0444974295995286
1.8,-0.04516513914259263
1.9,-0.04716826777178475
2,-0.04883754162944484
2.1,-0.05050681548710494
2.2,-0.04650055822872071
2.3,-0.04716826777178475
2.4,-0.05117452503016897
2.5,-0.0498391059440409
2.6,-0.04950525117250888
2.7,-0.04783597731484878
2.8,-0.05150837980170099
2.9,-0.05250994411629704
3,-0.05284379888782906
3.1,-0.04950525117250888
3.2,-0.05250994411629704
3.3,-0.05284379888782906
3.4,-0.05150837980170099
3.5,-0.05217608934476503
3.6,-0.05050681548710494
3.7,-0.05217608934476503
3.8,-0.0498391059440409
3.9,-0.05184223457323301
4,-0.05184223457323301
4.100000000000001,-0.05518078228855319
4.2,-0.05217608934476503
4.3,-0.05284379888782906
4.4,-0.05184223457323301
4.5,-0.05417921797395714
4.600000000000001,-0.05317765365936108
4.7,-0.05284379888782906
4.800000000000001,-0.05150837980170099
4.9,-0.05184223457323301
5,-0.05150837980170099
5.100000000000001,-0.05184223457323301
5.2,-0.05417921797395714
5.300000000000001,-0.05417921797395714
5.4,-0.05317765365936108
5.5,-0.05384536320242512
5.600000000000001,-0.05184223457323301
5.7,-0.05384536320242512
5.800000000000001,-0.05250994411629704
5.9,-0.05150837980170099
6,-0.05117452503016897
6.100000000000001,-0.05117452503016897
6.2,-0.05551463706008521
6.300000000000001,-0.04950525117250888
6.4,-0.05384536320242512
6.5,-0.05217608934476503
6.600000000000001,-0.05117452503016897
6.7,-0.05017296071557292
6.800000000000001,-0.05384536320242512
6.9,-0.05584849183161723
7,-0.05484692751702118
7.100000000000001,-0.05584849183161723
7.2,-0.05351150843089311
7.300000000000001,-0.05751776568927733
7.4,-0.05751776568927733
7.5,-0.05985474909000146
7.600000000000001,-0.05985474909000146
7.7,-0.06018860386153348
7.800000000000001,-0.05918703954693742
7.9,-0.05651620137468127
8,-0.0588531847754054
8.1,-0.0605224586330655
8.200000000000001,-0.0588531847754054
8.300000000000001,-0.05718391091774531
8.4,-0.06018860386153348
8.5,-0.06085631340459752
8.6,-0.06152402294766155
8.700000000000001,-0.06219173249072559
8.800000000000001,-0.05918703954693742
8.9,-0.06018860386153348
9,-0.0605224586330655
9.1,-0.0605224586330655
9.200000000000001,-0.05918703954693742
9.300000000000001,-0.06185787771919357
9.4,-0.0588531847754054
9.5,-0.05718391091774531
9.600000000000001,-0.06319329680532165
9.700000000000001,-0.05952089431846944
9.800000000000001,-0.05985474909000146
9.9,-0.06085631340459752
10,-0.06119016817612953
