#Digilent WaveForms Data Logger
#Device Name: Discovery2
#Serial Number: SN:210321B3D90F
#Date Time: 2025-12-16 11:57:38.346

Time (s),C1 (V)
0,0.06166838774765336
0.1,0.06100067820458933
0.2,0.0623360972907174
0.3,0.06133453297612134
0.4,0.06033296866152529
0.5,0.06100067820458933
0.6000000000000001,0.06166838774765336
0.7000000000000001,0.06133453297612134
0.8,0.05933140434692923
0.9,0.06133453297612134
1,0.0660084997775696
1.1,0.05966525911846125
1.2,0.05666056617467308
1.3,0.05966525911846125
1.4,0.05899754957539721
1.5,0.05732827571773712
1.6,0.05866369480386519
1.7,0.05532514708854501
1.8,0.05799598526080116
1.9,0.05799598526080116
2,0.0569944209462051
2.1,0.06066682343305731
2.2,0.05832984003233318
2.3,0.05732827571773712
2.4,0.05999911388999327
2.5,0.0623360972907174
2.6,0.05465743754548097
2.7,0.05265430891628885
2.8,0.05332201845935289
2.9,0.05398972800241693
3,0.05198659937322482
3.1,0.05332201845935289
3.2,0.04330637531339233
3.3,0.05098503505862876
3.4,0.0569944209462051
3.5,0.05532514708854501
3.6,0.05265430891628885
3.7,0.05532514708854501
3.8,0.0569944209462051
3.9,0.05999911388999327
4,0.05565900186007702
4.100000000000001,0.05632671140314106
4.2,0.05565900186007702
4.3,0.06200224251918538
4.4,0.05432358277394895
4.5,0.05499129231701299
4.600000000000001,0.05799598526080116
4.7,0.05933140434692923
4.800000000000001,0.05799598526080116
4.9,0.0569944209462051
5,0.05866369480386519
5.100000000000001,0.05732827571773712
5.2,0.05732827571773712
5.300000000000001,0.05432358277394895
5.4,0.05432358277394895
5.5,0.05632671140314106
5.600000000000001,0.05565900186007702
5.7,0.05532514708854501
5.800000000000001,0.06066682343305731
5.9,0.05832984003233318
6,0.05899754957539721
6.100000000000001,0.05666056617467308
6.2,0.05532514708854501
6.300000000000001,0.06033296866152529
6.4,0.05866369480386519
6.5,0.05899754957539721
6.600000000000001,0.05866369480386519
6.7,0.05599285663160904
6.800000000000001,0.05499129231701299
6.9,0.05198659937322482
7,0.05432358277394895
7.100000000000001,0.05365587323088492
7.2,0.06100067820458933
7.300000000000001,0.06100067820458933
7.4,0.06100067820458933
7.5,0.05632671140314106
7.600000000000001,0.05465743754548097
7.7,0.05499129231701299
7.800000000000001,0.05432358277394895
7.9,0.05332201845935289
8,0.05398972800241693
8.1,0.05265430891628885
8.200000000000001,0.05365587323088492
8.300000000000001,0.05332201845935289
8.4,0.05599285663160904
8.5,0.05899754957539721
8.6,0.05866369480386519
8.700000000000001,0.05432358277394895
8.800000000000001,0.05565900186007702
8.9,0.05365587323088492
9,0.05398972800241693
9.1,0.05398972800241693
9.200000000000001,0.05098503505862876
9.300000000000001,0.05198659937322482
9.4,0.05131888983016078
9.5,0.05499129231701299
9.600000000000001,0.05565900186007702
9.700000000000001,0.05298816368782087
9.800000000000001,0.05298816368782087
9.9,0.04764648734330858
10,0.04998347074403271
