#Digilent WaveForms Data Logger
#Device Name: Discovery2
#Serial Number: SN:210321B3D90F
#Date Time: 2025-12-16 11:46:51.616

Time (s),C1 (V)
0,0.1194252632226926
0.1,0.1174221345935005
0.2,0.1197591179942246
0.3,0.1217622466234167
0.4,0.1214283918518847
0.5,0.1220961013949488
0.6000000000000001,0.1224299561664808
0.7000000000000001,0.1224299561664808
0.8,0.1237653752526088
0.9,0.1234315204810768
1,0.1237653752526088
1.1,0.126102358653333
1.2,0.1237653752526088
1.3,0.1240992300241409
1.4,0.1187575536796286
1.5,0.1194252632226926
1.6,0.1190914084511606
1.7,0.1190914084511606
1.8,0.1190914084511606
1.9,0.1197591179942246
2,0.1170882798219685
2.1,0.1160867155073724
2.2,0.1160867155073724
2.3,0.1170882798219685
2.4,0.1160867155073724
2.5,0.1177559893650325
2.6,0.1197591179942246
2.7,0.1160867155073724
2.8,0.1164205702789044
2.9,0.1180898441365645
3,0.1157528607358404
3.1,0.1160867155073724
3.2,0.1167544250504365
3.3,0.1177559893650325
3.4,0.1184236989080966
3.5,0.1210945370803527
3.6,0.1207606823088207
3.7,0.1240992300241409
3.8,0.1227638109380128
3.9,0.1230976657095448
4,0.1237653752526088
4.100000000000001,0.125768503881801
4.2,0.1251007943387369
4.3,0.1247669395672049
4.4,0.1281054872825251
4.5,0.1230976657095448
4.600000000000001,0.1237653752526088
4.7,0.1217622466234167
4.800000000000001,0.1234315204810768
4.9,0.1224299561664808
5,0.1214283918518847
5.100000000000001,0.1210945370803527
5.2,0.1170882798219685
5.300000000000001,0.1204268275372887
5.4,0.1217622466234167
5.5,0.1214283918518847
5.600000000000001,0.1251007943387369
5.7,0.1180898441365645
5.800000000000001,0.1197591179942246
5.9,0.1194252632226926
6,0.1197591179942246
6.100000000000001,0.1224299561664808
6.2,0.1200929727657566
6.300000000000001,0.1200929727657566
6.4,0.1170882798219685
6.5,0.1194252632226926
6.600000000000001,0.1207606823088207
6.7,0.1214283918518847
6.800000000000001,0.1200929727657566
6.9,0.1234315204810768
7,0.1204268275372887
7.100000000000001,0.1234315204810768
7.2,0.1210945370803527
7.300000000000001,0.1220961013949488
7.4,0.1224299561664808
7.5,0.1207606823088207
7.600000000000001,0.1210945370803527
7.7,0.1187575536796286
7.800000000000001,0.1210945370803527
7.9,0.1187575536796286
8,0.1200929727657566
8.1,0.1194252632226926
8.200000000000001,0.1207606823088207
8.300000000000001,0.1184236989080966
8.4,0.1194252632226926
8.5,0.1174221345935005
8.6,0.1160867155073724
8.700000000000001,0.1170882798219685
8.800000000000001,0.1167544250504365
8.9,0.1180898441365645
9,0.1187575536796286
9.1,0.1190914084511606
9.200000000000001,0.1224299561664808
9.300000000000001,0.1190914084511606
9.4,0.1184236989080966
9.5,0.1180898441365645
9.600000000000001,0.1170882798219685
9.700000000000001,0.1190914084511606
9.800000000000001,0.1147512964212443
9.9,0.1164205702789044
10,0.1184236989080966
