#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321B3D90F
#Date Time: 2025-12-16 11:43:57.428

Time (s),C1 (V)
0,0.07569028815199814
0.1,0.07702570723812623
0.2,0.07769341678119027
0.3,0.07969654541038237
0.4,0.07802727155272228
0.5,0.07735956200965824
0.6000000000000001,0.07769341678119027
0.7000000000000001,0.08003040018191439
0.8,0.07802727155272228
0.9,0.08036425495344642
1,0.07802727155272228
1.1,0.07869498109578632
1.2,0.07201788566514594
1.3,0.06834548317829374
1.4,0.0676777736352297
1.5,0.073019449979742
1.6,0.06968090226442181
1.7,0.07201788566514594
1.8,0.0713501761220819
1.9,0.07435486906587008
2,0.07101632135054989
2.1,0.06701006409216566
2.2,0.0640053711483775
2.3,0.06867933794982575
2.4,0.06534079023450556
2.5,0.0660084997775696
2.6,0.06433922591990951
2.7,0.0660084997775696
2.8,0.06500693546297355
2.9,0.06567464500603759
3,0.0660084997775696
3.1,0.06634235454910163
3.2,0.06667620932063364
3.3,0.06567464500603759
3.4,0.06433922591990951
3.5,0.06467308069144154
3.6,0.0660084997775696
3.7,0.0660084997775696
3.8,0.06867933794982575
3.9,0.06701006409216566
4,0.06500693546297355
4.100000000000001,0.06567464500603759
4.2,0.0660084997775696
4.3,0.06634235454910163
4.4,0.06500693546297355
4.5,0.0660084997775696
4.600000000000001,0.06534079023450556
4.7,0.0660084997775696
4.800000000000001,0.06567464500603759
4.9,0.0676777736352297
5,0.06701006409216566
5.100000000000001,0.06367151637684547
5.2,0.06634235454910163
5.300000000000001,0.06333766160531346
5.4,0.06333766160531346
5.5,0.06634235454910163
5.600000000000001,0.0660084997775696
5.7,0.07001475703595383
5.800000000000001,0.06534079023450556
5.9,0.06968090226442181
6,0.06433922591990951
6.100000000000001,0.06667620932063364
6.2,0.06500693546297355
6.300000000000001,0.0660084997775696
6.4,0.06534079023450556
6.5,0.06166838774765336
6.600000000000001,0.06100067820458933
6.7,0.0640053711483775
6.800000000000001,0.06467308069144154
6.9,0.06801162840676171
7,0.07201788566514594
7.100000000000001,0.07468872383740209
7.2,0.07201788566514594
7.300000000000001,0.07001475703595383
7.4,0.07268559520820998
7.5,0.0713501761220819
7.600000000000001,0.06734391886369769
7.7,0.06834548317829374
7.800000000000001,0.07001475703595383
7.9,0.06901319272135778
8,0.06934704749288979
8.1,0.06867933794982575
8.200000000000001,0.07001475703595383
8.300000000000001,0.06968090226442181
8.4,0.07201788566514594
8.5,0.06968090226442181
8.6,0.07001475703595383
8.700000000000001,0.06834548317829374
8.800000000000001,0.06834548317829374
8.9,0.07201788566514594
9,0.06834548317829374
9.1,0.06867933794982575
9.200000000000001,0.06734391886369769
9.300000000000001,0.06500693546297355
9.4,0.06166838774765336
9.5,0.06534079023450556
9.600000000000001,0.06367151637684547
9.700000000000001,0.0660084997775696
9.800000000000001,0.06367151637684547
9.9,0.06467308069144154
10,0.06667620932063364
