#Digilent WaveForms Data Logger
#Device Name: Discovery2
#Serial Number: SN:210321B3D90F
#Date Time: 2025-12-11 13:39:18.758

Time (s),C1 (V)
0,-0.1686914046094396
0.1,-0.1680236950663755
0.2,-0.1663544212087154
0.3,-0.1670221307517795
0.4,-0.1670221307517795
0.5,-0.1670221307517795
0.6000000000000001,-0.1660205664371834
0.7000000000000001,-0.1646851473510554
0.8,-0.1653528568941194
0.9,-0.1656867116656514
1,-0.1663544212087154
1.1,-0.1630158734933952
1.2,-0.1646851473510554
1.3,-0.1650190021225874
1.4,-0.1646851473510554
1.5,-0.1650190021225874
1.6,-0.1666882759802475
1.7,-0.1643512925795233
1.8,-0.1653528568941194
1.9,-0.1653528568941194
2,-0.1630158734933952
2.1,-0.1640174378079913
2.2,-0.1646851473510554
2.3,-0.1643512925795233
2.4,-0.1636835830364593
2.5,-0.1610127448642031
2.6,-0.1643512925795233
2.7,-0.1646851473510554
2.8,-0.1643512925795233
2.9,-0.1630158734933952
3,-0.1633497282649273
3.1,-0.1633497282649273
3.2,-0.1643512925795233
3.3,-0.1643512925795233
3.4,-0.1623481639503312
3.5,-0.1636835830364593
3.6,-0.1630158734933952
3.7,-0.1606788900926711
3.8,-0.1626820187218632
3.9,-0.1626820187218632
4,-0.1636835830364593
4.100000000000001,-0.1633497282649273
4.2,-0.1633497282649273
4.3,-0.1606788900926711
4.4,-0.1630158734933952
4.5,-0.1613465996357352
4.600000000000001,-0.1613465996357352
4.7,-0.1630158734933952
4.800000000000001,-0.1606788900926711
4.9,-0.1610127448642031
5,-0.1676898402948435
5.100000000000001,-0.1620143091787992
5.2,-0.1706945332386317
5.300000000000001,-0.1616804544072672
5.4,-0.1616804544072672
5.5,-0.1626820187218632
5.600000000000001,-0.1600111805496071
5.7,-0.1596773257780751
5.800000000000001,-0.1623481639503312
5.9,-0.1623481639503312
6,-0.1636835830364593
6.100000000000001,-0.1630158734933952
6.2,-0.1613465996357352
6.300000000000001,-0.1613465996357352
6.4,-0.1610127448642031
6.5,-0.1610127448642031
6.600000000000001,-0.1616804544072672
6.7,-0.158341906691947
6.800000000000001,-0.1603450353211391
6.9,-0.1613465996357352
7,-0.1610127448642031
7.100000000000001,-0.1616804544072672
7.2,-0.1623481639503312
7.300000000000001,-0.1626820187218632
7.4,-0.1620143091787992
7.5,-0.1636835830364593
7.600000000000001,-0.1636835830364593
7.7,-0.1653528568941194
7.800000000000001,-0.1640174378079913
7.9,-0.1660205664371834
8,-0.1676898402948435
8.1,-0.1686914046094396
8.200000000000001,-0.1690252593809716
8.300000000000001,-0.1673559855233115
8.4,-0.1673559855233115
8.5,-0.1673559855233115
8.6,-0.1676898402948435
8.700000000000001,-0.1680236950663755
8.800000000000001,-0.1686914046094396
8.9,-0.1673559855233115
9,-0.1690252593809716
9.1,-0.1676898402948435
9.200000000000001,-0.1670221307517795
9.300000000000001,-0.1693591141525036
9.4,-0.1670221307517795
9.5,-0.1686914046094396
9.600000000000001,-0.1683575498379075
9.700000000000001,-0.1676898402948435
9.800000000000001,-0.1696929689240356
9.9,-0.1713622427816957
10,-0.1690252593809716
