#Digilent WaveForms Data Logger
#Device Name: Discovery2
#Serial Number: SN:210321B3D90F
#Date Time: 2025-12-16 11:53:08.912

Time (s),C1 (V)
0,0.00157452887188999
0.1,0.0002391097857619146
0.2,0.0002391097857619146
0.3,-0.0007624545288341416
0.4,0.003243802729550083
0.5,0.002909947958018065
0.6000000000000001,0.001908383643422008
0.7000000000000001,0.003577657501082102
0.8,0.00424536704414614
0.9,0.003911512272614121
1,0.0005729645572939334
1.1,0.000906819328825952
1.2,0.001908383643422008
1.3,0.000906819328825952
1.4,-0.0004285997573021229
1.5,-0.0004285997573021229
1.6,-0.0007624545288341416
1.7,-9.474498577010412e-05
1.8,0.0005729645572939334
1.9,0.0002391097857619146
2,0.001908383643422008
2.1,0.002909947958018065
2.2,0.0005729645572939334
2.3,0.003243802729550083
2.4,0.003911512272614121
2.5,0.003243802729550083
2.6,0.001240674100357971
2.7,0.0005729645572939334
2.8,0.002576093186486046
2.9,-0.002097873614962217
3,0.00157452887188999
3.1,0.007250059987934308
3.2,0.004913076587210177
3.3,0.003243802729550083
3.4,0.005246931358742195
3.5,0.005580786130274214
3.6,-0.0004285997573021229
3.7,0.003911512272614121
3.8,0.005580786130274214
3.9,0.005246931358742195
4,0.005246931358742195
4.100000000000001,0.006582350444870271
4.2,0.006248495673338252
4.3,0.005246931358742195
4.4,0.003911512272614121
4.5,0.000906819328825952
4.600000000000001,0.004579221815678158
4.7,0.004579221815678158
4.800000000000001,0.007583914759466327
4.9,0.008585479074062383
5,0.007917769530998346
5.100000000000001,0.006582350444870271
5.2,0.008585479074062383
5.300000000000001,0.007917769530998346
5.4,0.007250059987934308
5.5,0.003577657501082102
5.600000000000001,0.005580786130274214
5.7,0.004913076587210177
5.800000000000001,0.004913076587210177
5.9,0.00424536704414614
6,0.006582350444870271
6.100000000000001,0.006916205216402289
6.2,0.003243802729550083
6.300000000000001,0.005246931358742195
6.4,0.0002391097857619146
6.5,-0.003099437929558273
6.600000000000001,-0.001764018843430198
6.7,-9.474498577010412e-05
6.800000000000001,-0.001430164071898179
6.9,-0.002765583158026254
7,-0.00109630930036616
7.100000000000001,-0.00109630930036616
7.2,-0.001430164071898179
7.300000000000001,-0.00376714747262231
7.4,-0.003433292701090291
7.5,-0.007439549959474516
7.600000000000001,-0.005436421330282404
7.7,-0.003433292701090291
7.800000000000001,-0.005770276101814423
7.9,-0.00376714747262231
8,-0.002097873614962217
8.1,-0.0004285997573021229
8.200000000000001,-0.001430164071898179
8.300000000000001,-0.003099437929558273
8.4,-0.003433292701090291
8.5,-0.0214614503638193
8.6,-0.02279686944994738
8.700000000000001,-0.005436421330282404
8.800000000000001,-0.005436421330282404
8.9,-0.00643798564487846
9,-0.005770276101814423
9.1,-0.007439549959474516
9.200000000000001,-0.006104130873346441
9.300000000000001,-0.005436421330282404
9.4,-0.006104130873346441
9.5,-0.004768711787218366
9.600000000000001,-0.005102566558750386
9.700000000000001,-0.006104130873346441
9.800000000000001,-0.007773404731006535
9.9,-0.005102566558750386
10,-0.00376714747262231
