#Digilent WaveForms Data Logger
#Device Name: Discovery2
#Serial Number: SN:210321B3D90F
#Date Time: 2025-12-11 13:41:59.963

Time (s),C1 (V)
0,0.0927168815001311
0.1,0.0927168815001311
0.2,0.090713752870939
0.3,0.09371844581472716
0.4,0.09171531718553505
0.5,0.09338459104319514
0.6000000000000001,0.09305073627166312
0.7000000000000001,0.0927168815001311
0.8,0.09171531718553505
0.9,0.09472001012932321
1,0.09338459104319514
1.1,0.09238302672859909
1.2,0.09338459104319514
1.3,0.09004604332787496
1.4,0.09572157444391928
1.5,0.09371844581472716
1.6,0.09472001012932321
1.7,0.09338459104319514
1.8,0.09238302672859909
1.9,0.09305073627166312
2,0.0943861553577912
2.1,0.09672313875851533
2.2,0.09672313875851533
2.3,0.09906012215923946
2.4,0.1020648151030276
2.5,0.1027325246460917
2.6,0.0927168815001311
2.7,0.1017309603314956
2.8,0.1007293960168996
2.9,0.09939397693077148
3,0.0997278317023035
3.1,0.1000616864738355
3.2,0.09872626738770744
3.3,0.09572157444391928
3.4,0.09204917195706706
3.5,0.09472001012932321
3.6,0.09705699353004735
3.7,0.09705699353004735
3.8,0.09605542921545129
3.9,0.09939397693077148
4,0.09638928398698331
4.100000000000001,0.09638928398698331
4.2,0.09638928398698331
4.3,0.09872626738770744
4.4,0.09839241261617543
4.5,0.09472001012932321
4.600000000000001,0.09872626738770744
4.7,0.0980585578446434
4.800000000000001,0.09672313875851533
4.9,0.09772470307311139
5,0.0997278317023035
5.100000000000001,0.09872626738770744
5.2,0.09906012215923946
5.300000000000001,0.09672313875851533
5.4,0.09705699353004735
5.5,0.09638928398698331
5.600000000000001,0.0980585578446434
5.7,0.09638928398698331
5.800000000000001,0.09906012215923946
5.9,0.09939397693077148
6,0.09572157444391928
6.100000000000001,0.09939397693077148
6.2,0.1037340889606877
6.300000000000001,0.1037340889606877
6.4,0.1013971055599636
6.5,0.1000616864738355
6.600000000000001,0.09939397693077148
6.7,0.1023986698745596
6.800000000000001,0.1023986698745596
6.9,0.0980585578446434
7,0.1003955412453675
7.100000000000001,0.1013971055599636
7.2,0.1000616864738355
7.300000000000001,0.09839241261617543
7.4,0.0980585578446434
7.5,0.09538771967238725
7.600000000000001,0.09772470307311139
7.7,0.09638928398698331
7.800000000000001,0.09906012215923946
7.9,0.09739084830157937
8,0.1010632507884316
8.1,0.09739084830157937
8.200000000000001,0.1007293960168996
8.300000000000001,0.1003955412453675
8.4,0.1013971055599636
8.5,0.1017309603314956
8.6,0.1017309603314956
8.700000000000001,0.09906012215923946
8.800000000000001,0.0997278317023035
8.9,0.1010632507884316
9,0.1023986698745596
9.1,0.1017309603314956
9.200000000000001,0.1017309603314956
9.300000000000001,0.1007293960168996
9.4,0.1030663794176237
9.5,0.1023986698745596
9.600000000000001,0.1023986698745596
9.700000000000001,0.1007293960168996
9.800000000000001,0.1017309603314956
9.9,0.1020648151030276
10,0.1044017985037518
