#Digilent WaveForms Data Logger
#Device Name: Discovery2
#Serial Number: SN:210321B3D90F
#Date Time: 2025-12-16 11:58:24.121

Time (s),C1 (V)
0,-0.04382972005646456
0.1,-0.04349586528493254
0.2,-0.04249430097033648
0.3,-0.04216044619880446
0.4,-0.04182659142727245
0.5,-0.04316201051340052
0.6000000000000001,-0.04416357482799658
0.7000000000000001,-0.04249430097033648
0.8,-0.04182659142727245
0.9,-0.04115888188420841
1,-0.04082502711267639
1.1,-0.0444974295995286
1.2,-0.04149273665574043
1.3,-0.04216044619880446
1.4,-0.04483128437106061
1.5,-0.04149273665574043
1.6,-0.04149273665574043
1.7,-0.0428281557418685
1.8,-0.04182659142727245
1.9,-0.04316201051340052
2,-0.0444974295995286
2.1,-0.04249430097033648
2.2,-0.04382972005646456
2.3,-0.0428281557418685
2.4,-0.04349586528493254
2.5,-0.03948960802654831
2.6,-0.04216044619880446
2.7,-0.04216044619880446
2.8,-0.04382972005646456
2.9,-0.04382972005646456
3,-0.04316201051340052
3.1,-0.04249430097033648
3.2,-0.04416357482799658
3.3,-0.04382972005646456
3.4,-0.04249430097033648
3.5,-0.04349586528493254
3.6,-0.04249430097033648
3.7,-0.04316201051340052
3.8,-0.04516513914259263
3.9,-0.04549899391412465
4,-0.04382972005646456
4.100000000000001,-0.04182659142727245
4.2,-0.04382972005646456
4.3,-0.0428281557418685
4.4,-0.03882189848348428
4.5,-0.03815418894042024
4.600000000000001,-0.04382972005646456
4.7,-0.04115888188420841
4.800000000000001,-0.04349586528493254
4.9,-0.04349586528493254
5,-0.04249430097033648
5.100000000000001,-0.04583284868565667
5.2,-0.04583284868565667
5.300000000000001,-0.04516513914259263
5.4,-0.04382972005646456
5.5,-0.04382972005646456
5.600000000000001,-0.04650055822872071
5.7,-0.04416357482799658
5.800000000000001,-0.04349586528493254
5.9,-0.04316201051340052
6,-0.0428281557418685
6.100000000000001,-0.04616670345718869
6.2,-0.04216044619880446
6.300000000000001,-0.04349586528493254
6.4,-0.04115888188420841
6.5,-0.04049117234114437
6.600000000000001,-0.04316201051340052
6.7,-0.03982346279808033
6.800000000000001,-0.04182659142727245
6.9,-0.0428281557418685
7,-0.04182659142727245
7.100000000000001,-0.04115888188420841
7.2,-0.04149273665574043
7.300000000000001,-0.04149273665574043
7.4,-0.04149273665574043
7.5,-0.04015731756961236
7.600000000000001,-0.04182659142727245
7.7,-0.04049117234114437
7.800000000000001,-0.04115888188420841
7.9,-0.04115888188420841
8,-0.04917139640097686
8.1,-0.04182659142727245
8.200000000000001,-0.0428281557418685
8.300000000000001,-0.04416357482799658
8.4,-0.04850368685791282
8.5,-0.04483128437106061
8.6,-0.04483128437106061
8.700000000000001,-0.04883754162944484
8.800000000000001,-0.05284379888782906
8.9,-0.0498391059440409
9,-0.04216044619880446
9.1,-0.04049117234114437
9.200000000000001,-0.03681876985429217
9.300000000000001,-0.04049117234114437
9.4,-0.03915575325501629
9.5,-0.03648491508276015
9.600000000000001,-0.04049117234114437
9.700000000000001,-0.04149273665574043
9.800000000000001,-0.04516513914259263
9.9,-0.04750212254331677
10,-0.0498391059440409
