#Digilent WaveForms Data Logger
#Device Name: Discovery2
#Serial Number: SN:210321B3D90F
#Date Time: 2025-12-11 14:22:23.714

Time (s),C1 (V)
0,-0.001430164071898179
0.1,-0.00109630930036616
0.2,-0.001764018843430198
0.3,-9.474498577010412e-05
0.4,-0.002765583158026254
0.5,-0.001430164071898179
0.6000000000000001,0.0005729645572939334
0.7000000000000001,-0.001430164071898179
0.8,-0.001764018843430198
0.9,-0.001764018843430198
1,-0.0004285997573021229
1.1,0.000906819328825952
1.2,0.0005729645572939334
1.3,-0.0004285997573021229
1.4,-0.00109630930036616
1.5,0.001908383643422008
1.6,0.003243802729550083
1.7,0.003243802729550083
1.8,0.003243802729550083
1.9,0.002576093186486046
2,0.003911512272614121
2.1,0.004579221815678158
2.2,0.002909947958018065
2.3,0.003911512272614121
2.4,0.004579221815678158
2.5,0.002242238414954027
2.6,0.003577657501082102
2.7,0.003577657501082102
2.8,0.004579221815678158
2.9,0.004579221815678158
3,0.002909947958018065
3.1,0.002242238414954027
3.2,0.005246931358742195
3.3,-9.474498577010412e-05
3.4,0.00424536704414614
3.5,0.004913076587210177
3.6,0.003243802729550083
3.7,0.007583914759466327
3.8,0.005246931358742195
3.9,0.003911512272614121
4,0.004579221815678158
4.100000000000001,0.003577657501082102
4.2,0.00424536704414614
4.3,0.002576093186486046
4.4,0.007583914759466327
4.5,0.003911512272614121
4.600000000000001,0.002576093186486046
4.7,0.003243802729550083
4.800000000000001,0.004579221815678158
4.9,0.005246931358742195
5,0.004913076587210177
5.100000000000001,0.00424536704414614
5.2,0.003577657501082102
5.300000000000001,0.003243802729550083
5.4,0.00157452887188999
5.5,0.00157452887188999
5.600000000000001,0.002909947958018065
5.7,0.002909947958018065
5.800000000000001,0.00424536704414614
5.9,0.002242238414954027
6,0.004579221815678158
6.100000000000001,0.0002391097857619146
6.2,0.001240674100357971
6.300000000000001,0.003577657501082102
6.4,0.002576093186486046
6.5,0.00157452887188999
6.600000000000001,-0.0004285997573021229
6.7,-9.474498577010412e-05
6.800000000000001,0.00157452887188999
6.9,0.0002391097857619146
7,0.002909947958018065
7.100000000000001,0.00157452887188999
7.2,0.001240674100357971
7.300000000000001,0.003243802729550083
7.4,0.000906819328825952
7.5,0.003243802729550083
7.600000000000001,0.002909947958018065
7.7,0.002242238414954027
7.800000000000001,0.002576093186486046
7.9,0.002242238414954027
8,0.000906819328825952
8.1,0.0005729645572939334
8.200000000000001,0.003243802729550083
8.300000000000001,0.001908383643422008
8.4,0.00157452887188999
8.5,0.00157452887188999
8.6,0.002576093186486046
8.700000000000001,0.0002391097857619146
8.800000000000001,0.003911512272614121
8.9,0.003911512272614121
9,0.003243802729550083
9.1,0.002576093186486046
9.200000000000001,-0.00109630930036616
9.300000000000001,0.001240674100357971
9.4,0.001240674100357971
9.5,0.002909947958018065
9.600000000000001,0.003911512272614121
9.700000000000001,0.001240674100357971
9.800000000000001,0.002576093186486046
9.9,0.003911512272614121
10,0.004913076587210177
